0.730695	0.730695	824	0.479470578839	0.839913138275	0.313296818756	0.534627551328	0.256834656653
0.731118	0.731118	582	0.966607376235	0.775908667177	0.25953727289	0.490630814872	0.182260344782
0.731688	0.731688	836	0.133831037001	0.661207200667	0.612235918957	0.634357243288	0.50972334437
0.733778	0.733778	921	0.219040866747	0.535408379073	0.733687092436	0.466874886289	0.447285101592
0.734203	0.734203	786	0.402402760741	0.592373633713	0.927805214859	0.242083789606	0.337761210266
0.734908	0.734908	491	0.577276927767	0.78172882749	0.29884104951	0.505803033173	0.269817263103
0.737048	0.737048	631	0.310805885897	0.144127939771	0.790838392398	0.792462000177	0.67649998921
0.737189	0.737189	139	0.372525652853	0.295120197525	0.584251868396	0.444935965023	0.667638770009
0.737896	0.737896	559	0.87366481076	0.514344927415	0.16063557397	0.558655704728	0.477714619066
0.738037	0.738037	245	0.752568199392	0.287928509092	0.774136630657	0.934234590252	0.123197282679
0.739832	0.739832	768	0.665722030097	0.458380400036	0.163493610433	0.716046769498	0.552256456698
0.740096	0.740096	159	0.467068465779	0.932354852702	0.203965316933	0.5184884899	0.429259228869
0.740964	0.740964	370	0.556646928961	0.685303106878	0.91165165451	0.244693671398	0.234761214717
0.741106	0.741106	207	0.958840662646	0.158122872252	0.714419379732	0.506827608598	0.364329351359
0.741266	0.741266	163	0.575189519242	0.791183444805	0.53744535161	0.744241258783	0.110212566025
0.741409	0.741409	839	0.87117947839	0.518191039749	0.144205858986	0.388200347818	0.794741759195
0.741788	0.741788	82	0.553994429435	0.959182121281	0.347349904649	0.959966733682	0.114106142502
0.74207	0.74207	152	0.158356778293	0.931927272809	0.405050280074	0.761025389666	0.448123661366
0.742211	0.742211	743	0.625934240363	0.531183080008	0.203493532255	0.360883466317	0.838311271511
0.742916	0.742916	784	0.615741645371	0.917806119784	0.514624122174	0.238677093924	0.298650932723
0.743321	0.743321	573	0.738047094687	0.138808522718	0.446776209263	0.653974442353	0.693203651295
0.743488	0.743488	552	0.361950252836	0.614647742336	0.324393419529	0.695173005338	0.413718588335
0.744442	0.744442	929	0.223729219133	0.379225504148	0.522963042614	0.554801180087	0.854208425244
0.745263	0.745263	975	0.723087699554	0.221768051171	0.667527904142	0.52930164206	0.376346875699
0.745399	0.745399	209	0.664148242677	0.767137420405	0.313398144601	0.376621521862	0.355901241453
0.746352	0.746352	446	0.348207452106	0.493165498888	0.701259771644	0.701240607458	0.25893139489
0.747052	0.747052	404	0.487903199517	0.703939702312	0.289256820815	0.44129272681	0.509860675134
0.74793	0.74793	257	0.263975839435	0.283155071965	0.786852923235	0.604695184393	0.639117995197
0.748339	0.748339	102	0.917531679088	0.623780420445	0.24660577678	0.236899060196	0.682873814321
0.74868	0.74868	617	0.438607856559	0.380106665745	0.25408162609	0.85512368571	0.631195674165
0.748816	0.748816	297	0.943619048795	0.664077098701	0.637178245281	0.352378890885	0.162896170575
0.749136	0.749136	526	0.492046565758	0.830316271976	0.262277512917	0.305807822028	0.706396908016
0.749272	0.749272	341	0.219096500694	0.499087185813	0.78740320966	0.281746936381	0.954535549718
0.749408	0.749408	961	0.900585172823	0.480633107742	0.542291850333	0.477651177839	0.206559342745
0.749646	0.749646	248	0.706521726942	0.847077813556	0.189480045507	0.745172682572	0.274772251112
0.749782	0.749782	462	0.18162478486	0.529558854003	0.949522609804	0.589425669702	0.432720210256
0.749992	0.749992	629	0.331622878701	0.74063764893	0.197400103095	0.791526758967	0.61206622589
0.750536	0.750536	330	0.545929508341	0.612908584786	0.580303525364	0.731255135674	0.165883645451
0.750808	0.750808	945	0.259658759472	0.424528338952	0.784504257692	0.290242857091	0.943790438884
0.751105	0.751105	513	0.699633752469	0.752210486046	0.185093797037	0.712816973578	0.342128909362
0.751252	0.751252	460	0.527262936658	0.663631575873	0.289073022594	0.283818212005	0.828167643326
0.751697	0.751697	510	0.35831685384	0.67084687184	0.522912843454	0.741935830426	0.255491772909
0.751979	0.751979	21	0.180238962098	0.703453762746	0.457880019968	0.701390237345	0.601118264697
0.752535	0.752535	650	0.132235777279	0.624293284721	0.543991611542	0.932477388493	0.587606274755
0.753098	0.753098	858	0.555037449288	0.613129794277	0.203865835493	0.386137935735	0.936998675519
0.753239	0.753239	19	0.347534729254	0.706066065989	0.540587966779	0.560240780562	0.338054411531
0.753662	0.753662	282	0.502253891899	0.523252676772	0.770326800023	0.570745147754	0.218339856138
0.753944	0.753944	941	0.844367820504	0.491542084729	0.332957124651	0.454687972097	0.403448267481
0.754225	0.754225	715	0.844792412925	0.42491587342	0.277220355637	0.672194854592	0.380472102155
0.754486	0.754486	38	0.543170436214	0.329105043188	0.639417175447	0.409535673533	0.548392475887
0.754928	0.754928	558	0.97516499764	0.485349356955	0.177167788071	0.37650162834	0.823487860865
0.755213	0.755213	560	0.771574141189	0.207970102013	0.565181038158	0.495950081931	0.580732553554
0.755348	0.755348	391	0.647616452988	0.544693322576	0.377384628027	0.659611467841	0.297615506834
0.755598	0.755598	454	0.966045101696	0.505572435445	0.355396842833	0.442184385793	0.343672944147
0.756041	0.756041	1	0.291182089409	0.676925467369	0.943757038989	0.50715069009	0.282395885432
0.756179	0.756179	846	0.77607921858	0.365310470137	0.299123884202	0.35818044692	0.877913336553
0.756315	0.756315	405	0.449800883968	0.224477858542	0.661564814336	0.877470737007	0.455393265382
0.756677	0.756677	310	0.447809308088	0.370522935789	0.349480041431	0.506176734187	0.911741603262
0.75695	0.75695	831	0.652138869953	0.78917094327	0.688242173498	0.182901191383	0.415337660788
0.757086	0.757086	633	0.286048769625	0.634073974093	0.947218798506	0.402236369487	0.389641514641
0.757769	0.757769	566	0.800046384871	0.343470697837	0.301154023113	0.730146558989	0.452007956465
0.75824	0.75824	280	0.32383109198	0.333243005905	0.452380213429	0.683029676756	0.838724197816
0.758376	0.758376	274	0.724408969056	0.777397854571	0.402537991013	0.496097741735	0.248876914788
0.758743	0.758743	979	0.517519070045	0.20997223851	0.697119526719	0.656622012491	0.565760661856
0.759036	0.759036	283	0.361670840935	0.760145912871	0.383678683543	0.979844224957	0.274305308462
0.759172	0.759172	783	0.356406129496	0.465137510201	0.828802157049	0.719544894484	0.288140413209
0.759308	0.759308	699	0.327204403469	0.471691783388	0.418152136987	0.84531359905	0.523580531899
0.759722	0.759722	242	0.344195814164	0.985174698721	0.304363860927	0.722766921308	0.386466165162
0.759991	0.759991	980	0.166705927349	0.551122372971	0.626683934853	0.656237543135	0.77016095287
0.76014	0.76014	881	0.439711881714	0.567009803789	0.333156381906	0.435094150746	0.805642297251
0.760412	0.760412	489	0.679742548547	0.27923536661	0.547418375918	0.399086921228	0.704799721884
0.760548	0.760548	223	0.464291183397	0.413015063776	0.922410937528	0.302792864449	0.546254980946
0.760684	0.760684	912	0.563445666792	0.412101564651	0.504327417794	0.740411573987	0.338468095545
0.76082	0.76082	393	0.225407279805	0.853266572507	0.299807867117	0.624107860982	0.821954936752
0.761094	0.761094	522	0.318697277349	0.261745003613	0.874678158815	0.727075449397	0.560791714644
0.761266	0.761266	553	0.472300931805	0.565599226321	0.382891496295	0.781879191011	0.373741566961
0.761914	0.761914	4	0.543612246479	0.610616670895	0.791920145864	0.39415541479	0.292902375967
0.76205	0.76205	648	0.40386378559	0.631523022024	0.48753217735	0.639945667397	0.382690245273
0.762187	0.762187	578	0.84626806486	0.227117763294	0.523277129639	0.88063176542	0.344268092937
0.762459	0.762459	520	0.355104278834	0.593203250333	0.62409428276	0.557185693146	0.418678273991
0.762596	0.762596	87	0.309071345446	0.672052158657	0.462590799853	0.597528477216	0.535668762399
0.762732	0.762732	293	0.244925714034	0.595875345413	0.7727322732	0.539964098951	0.50560554897
0.762891	0.762891	891	0.254579282043	0.631162528422	0.407904903376	0.642752255333	0.731887710837
0.763042	0.763042	128	0.606741368805	0.45464486317	0.287141396557	0.677445486179	0.575959317102
0.763179	0.763179	829	0.19719801009	0.563297039334	0.546315187952	0.867870947625	0.58757404507
0.763333	0.763333	468	0.626062709302	0.228463850456	0.86798747401	0.622662490981	0.400974589092
0.763495	0.763495	516	0.492111876243	0.361613726903	0.218884430639	0.910816626709	0.875999488414
0.763632	0.763632	401	0.627213342728	0.358167044375	0.476362485897	0.850412780619	0.343271677694
0.764176	0.764176	575	0.835695335102	0.346779298153	0.978295225965	0.380113491801	0.294475116165
0.764312	0.764312	644	0.323510732745	0.76528613231	0.355702990439	0.662142547468	0.544382497659
0.764449	0.764449	551	0.364137152571	0.198602172747	0.781219540243	0.643178802119	0.881185510658
0.764585	0.764585	420	0.31333768029	0.953958729455	0.71494059025	0.556861665357	0.26985836932
0.765088	0.765088	538	0.469949238245	0.732909902705	0.386504527458	0.575535034199	0.423857549029
0.765224	0.765224	306	0.502508984384	0.433707728856	0.362920146424	0.413155490641	0.999664879464
0.765493	0.765493	26	0.307069193298	0.688222806136	0.686377003139	0.298872173217	0.760990832546
0.76563	0.76563	20	0.807945811443	0.441186092361	0.505292143783	0.410498564065	0.446614396597
0.765766	0.765766	185	0.706985502318	0.46324036505	0.411475103003	0.827917586966	0.296081607808
0.766131	0.766131	463	0.561156115239	0.354403489121	0.649704972986	0.828055289432	0.311795313412
0.766539	0.766539	654	0.912937845796	0.811418806533	0.50023109325	0.493053492437	0.185181872418
0.766949	0.766949	1000	0.373407511237	0.602808677265	0.562681469298	0.332616455416	0.809336587382
0.767086	0.767086	431	0.654185177024	0.800311873449	0.307897714777	0.483147067482	0.438002634693
0.767507	0.767507	904	0.754896294166	0.737622822817	0.344880669107	0.587918963747	0.30903886801
0.767639	0.767639	79	0.35068022899	0.500245109908	0.391043245673	0.880645497626	0.582836227727
0.767771	0.767771	457	0.33283959706	0.423636987062	0.491983491255	0.613517507409	0.835674916497
0.767903	0.767903	265	0.776765767421	0.69906520279	0.326635502098	0.231180914605	0.868724345907
0.768035	0.768035	320	0.495527077891	0.792043621831	0.325621151576	0.36721582067	0.759653359507
0.768167	0.768167	834	0.37790248107	0.524995098731	0.404876013945	0.806027048699	0.553100469681
0.768299	0.768299	402	0.566335069601	0.833596707367	0.64008375727	0.228297504429	0.51950853733
0.768431	0.768431	776	0.323899672388	0.427762443664	0.449673217749	0.880138002518	0.656547636258
0.768673	0.768673	556	0.358693826481	0.816366819129	0.50929675379	0.397489898576	0.623212418172
0.768804	0.768804	677	0.910488494631	0.565300069716	0.36076088015	0.524413946017	0.380749437397
0.768936	0.768936	887	0.720326242108	0.253982622538	0.628124978036	0.753033672598	0.428723887072
0.769068	0.769068	459	0.664427864822	0.268298991549	0.938771190324	0.526468853726	0.422978639589
0.769229	0.769229	11	0.302781527427	0.516807753058	0.871442562022	0.625893297011	0.440070425549
0.769447	0.769447	278	0.765531363121	0.571468113975	0.315497094362	0.35805955084	0.764252734411
0.769578	0.769578	830	0.440096446074	0.579100785775	0.556999435361	0.414057160295	0.6583130381
0.76971	0.76971	568	0.629298831498	0.79173430063	0.530375784836	0.427580305998	0.343948412696
0.769964	0.769964	452	0.285968876633	0.680104039855	0.632954308614	0.668231712021	0.486379314544
0.770115	0.770115	141	0.397292095291	0.631294157533	0.441493008952	0.602242899026	0.601685001361
0.77028	0.77028	395	0.984859964926	0.387880480082	0.378967691279	0.429580524392	0.651968040308
0.770501	0.770501	872	0.861069641519	0.67782119063	0.575035299414	0.281901183465	0.430571238665
0.770677	0.770677	331	0.272870837407	0.784708380607	0.560594760133	0.631262269692	0.546875397659
0.770808	0.770808	937	0.869513709715	0.228609490736	0.636579744502	0.732192163346	0.451750982928
0.77094	0.77094	789	0.622399908114	0.620109914589	0.381497805865	0.618884863286	0.459517222351
0.771072	0.771072	438	0.367652047418	0.269872776451	0.6554348314	0.739514139304	0.892714552527
0.771213	0.771213	774	0.370320942387	0.655328151935	0.506386091803	0.565277291642	0.622370472164
0.771345	0.771345	281	0.496672910257	0.716874329381	0.517741139991	0.357400207863	0.658176825833
0.77148	0.77148	788	0.414842288676	0.44087129475	0.592470595484	0.680492969299	0.59133017895
0.771613	0.771613	340	0.410855898164	0.474901058959	0.868409906027	0.455814530761	0.567861967863
0.771813	0.771813	90	0.364303438883	0.471416114767	0.881024265438	0.551612605961	0.530584284028
0.772193	0.772193	246	0.436356759798	0.752789562594	0.479070868169	0.759186608779	0.390509075261
0.772426	0.772426	514	0.812791518056	0.394671635022	0.402816661572	0.685829407124	0.534156801804
0.772557	0.772557	422	0.872991138406	0.587650775529	0.434998913073	0.33994624582	0.625441036572
0.772689	0.772689	598	0.821433110509	0.627109561878	0.779101094652	0.391814821232	0.309914529247
0.772821	0.772821	793	0.744464571586	0.58577234321	0.718592802492	0.214184597763	0.731681664467
0.772952	0.772952	827	0.573002896495	0.463104048493	0.487520682172	0.85370299925	0.452024573389
0.773126	0.773126	493	0.381332146996	0.420789823063	0.730838165816	0.492780527813	0.866427774906
0.773258	0.773258	760	0.666413303236	0.457770882149	0.422255813715	0.419005444778	0.936400883216
0.77339	0.77339	628	0.94418285242	0.246007318393	0.515854894758	0.677408645	0.623056910136
0.773747	0.773747	302	0.570635167074	0.428398069753	0.482013775815	0.813792987806	0.54117275713
0.773918	0.773918	211	0.51070556554	0.33236566125	0.843600414204	0.583622756368	0.62885863594
0.774148	0.774148	603	0.713494591291	0.265834204319	0.631759645744	0.723223754848	0.617036726321
0.774279	0.774279	662	0.741013431619	0.699895187682	0.574105194775	0.640186007006	0.289357816218
0.774411	0.774411	98	0.369882330612	0.883291890921	0.425970207472	0.47763401654	0.830636286151
0.77456	0.77456	272	0.792031230932	0.592209713495	0.524717955284	0.393475311494	0.613434841705
